tweet_id,tweet,sarcastic,rephrase,dialect
,كل الناس بتدخل فى حياتى,0,اسمحلي أتدخل فى اللى ماليش فيه انت يستأذن ياجدع اتفضل ده كلهم جوا,nile
408.0,بناء مستشفى فى مكان غلط الناس مش عارفة توصل له,0,عايز حد يفهمنى ازاى يبنو مستشفى فى اخر الدنيا يعنى الناس اللى عايزة تدخلها هتطير,nile
103.0,اخد ابن عمى واتغطى بكمى,1,أتجوز براجل طيب أعرفه أحسن من راجل غنى وطبعه وحش,nile
,"لإَ تنخدُع في منظر إَلنإَسُ يإَخۉۉڪْ شف إَلبحَ‘ـِـِر .. شڪْلـہۧ حَلۉ بسُ .........  مإَلح .!""",1,متتخدعش بالمظاهر,msa
,انه كبير فى العمر والجسم وصغير فى العقل,0,الطول طول نخله والعقل عقل سلخه,nile
87.0,ايه اللى بهدلك كده,0,يا عينى على الحلو لما تبهدله الايام,nile
17.0,فيه ٣ في القاهرة حابسين نفسهم في بيوتهم حد يقولهم ينزلوا علشان نكمل لمتنا.,1,القاهرة زحمة ومفيش اهتمام بالعزل المنزلي,nile
,هاي السنة فش احلى منها :exploding_head::face_with_tears_of_joy:,1,هاي السنة مش حلوة,levant
,طلبت نملة من فيل استعمال المايو فرفض لأنه اعتقد أن النملة ستوسع المايو ههههههههههههههههههههه,1,الفيل لم يقدر أنه حجمه الكبير لا يسمح بأن يستطيع حيوان آخر يوسع المايو,msa
703.0,هو البرلمان اشتغل في تنظيم الاسره ماشاء الله,1,البرلمان التافه,nile
,من قرر ان يتعامل مع الناس لابد ان يتحمل العواقب,0,اللي يعمل خده مداس يتحمل رزالة الناس,nile
519.0,الزمالك دا اصيل الدنيا بتتغير حواليه وهو ثابت مكانه,1,فريق مبيكسبش,nile
,قالك رئيس المغرب هو أمير المؤمنين تاع هذا الوقت :face_with_tears_of_joy:,1,رئيس المغرب ليس له علاقة بالدين,magreb
,سريع جدا,0,دا سايق بسرعة جدا فاكر نفسه طيار,nile
269.0,ايه الغباء ده,0,ايه يا واد الذكاء دا كله,nile
,الله عليك يا بلاص المفهوميه,1,انت غبي,nile
,مش طايقه هخلص منه وأجيلك,0,هقتله واديك رنه,nile
,حوش الحب هيقطع بعضه,1,شخصان لا يحبان بعضهما,nile
,ده مغرور و شايف نفسه علىالناس,0,ده فاكر نفسه باشا و بيه كمان,nile
,ان لو فيه بركة وخير فالناس مكنوش خافوا عالكوبايةالماية السبيل لوجه الله وربطوها ,0,يبني البلد دي لو فيها خير مكنش ربطو الكبايه ف الكوردير,nile
,انت مالك لا دخل لك,0,ابوها راضي ، وانا راضي وانت مالك يا قاضي؟,nile
,كل كلام الناس ماهو الا غيره وكلام فارغ,0,كلام الناس لا بيقدم ولا ياخر كلام الناس ملامه وغيره,nile
232.0,شد عليه السفون,1,انس امر ذلك الشخص,nile
,مش لازم تبقى طماع,0,بص انت لازم تفهم ان ان كان حبيبك عسل متلحسهوش كله,nile
,خاين جدا الاعب اللي يسيب ناديه علشان الفلوس ويروح نادي تاني اقل منه,0,لاعب كره مخلص يسيب النادي بتاعه ويروح نادي اصغر علشان المرتب اعلي,nile
1.0,مش لازم دائما اعمل برأيك,0,مش معنى انك قولتلى رايك يبقى أنا هعمل بيه طب افرض انت حمار استحمر أنا كما زيك,nile
,الواد دا فاكر نفسه جهبز,1,الولد فاكر نفسه فاهم كل حاجة,nile
,الحضري السد العالي,1,الحضري حارس مرمى قوي,nile
,انا مليش في اللف والدوران,1,انا احب الصراحة,nile
699.0,الشحات له نص البلد يا بلد,1,الشحات بياخد من كل الناس يعني معاه اكتر منهم,nile
335.0,الناس كانت بتخاف ع الكوبايه وبتربطها ...الحمد لله عدينا المرحله وبقوا يشيلوا الكولدير كله,1,كولدير المياة اتسرق كله,nile
,على قد ايدينا و ماحدش ليه خير علينا,1,ماشيين بستر ربنا علي اد حالنا ومش مستنيين مساعدة من حد,nile
,التشبه باللاعيب المصري جدو لانه كل ما ينزل الملعب يحرز هدف,0,ياعم انت فاكرني جدو اول ما انزل هجيب جون,nile
,المراه تحاول احباط زوجها وهو بمنطلق العند يحاول ان يكون عظيما,0,وراء كل رجل عظيم امراه تقول له انت لست عظيما,msa
690.0,و يا ترى ده دكتور و لا عيان,1,الدكتور شغله مبهدل زى العيان,nile
,ايه اللى بهدلك كده,0,يا عينى على الحلو لما تبهدله الايام,nile
,انا مش عارف صراحة انت اتحدفت علينا من انهي داهية,1,أنت بلاء علينا ,nile
,غلو اسعار تذاكر المترو,0,عارف ليه غلو تذاكر المترو؟ علشان الشمال كترو,nile
,الناس اغبيا عشان لو خدوا اللقاح مش هيجيلهم كورونا,0,الناس خايفة من كورونا والاذكيا مش عايزين ياخدوا اللقاح,nile
,والله انت بتعرض خدماتك بالقول بس مش بالفعل,0,والله دي عزومة مراكبية كثيير,nile
13.0,اللي تعرف ديته اقتله,1,حاول ان تجد نقاط ضعف خصمك,nile
592.0,مش يستاهل حاجة قيمة,0,يعطي الحلق للي بلا ودان,nile
,سخرية من فشل السيسي واتهامه للمصريين بانهم السبب فى كل شيء,0,المصريين للسيسي احنا اللى اكلنا الجبنة,nile
,انتاج ضعيف وجوده رديئه للفيلم,0,ميزانية الفيلم ده ماتعديش التسعه جنيه ونص ويقولك ان السينما عندنا قويه ومصروف عليها,nile
,مصر هى البلد الاولى فى العالم فى تصنيف التعليم ولا عزاء للحاقدين,1,مصر خارج التصنيف العالم للتعليم,nile
510.0,العالم: نبذل ما بوسعنا لإيجاد حل لأزمة الفيروس المصريين: الريأكت مش شغال عندي,1,المصريين مهتمين بالفيس بوك اكتر من فيرس كورونا,nile
,السبع جاب السبوعة,1,خارج عن ابوك,magreb
221.0,دا فاكر نفسه جاستن بيبر,1,فاكر نفسه صوته حلو زى المغنى جاستن بيبر وهو صوته وحش,nile
,انت اكيد مش انت وانت جعان ، كل كويس احسنلك,1,إنه يتغير لما مش بياكل كويس ويتغير,nile
688.0,كبير وجايح أكبر شوي شلاغمك يكتفو بعير,1,"من شدة كبر شاربه يستطيع ان يعمل به خيط لربط البعير
معناه انو كبير فالعمر  لكنه لا يزال يهرج",magreb
270.0,تسلم النحلة اللى جابتك ياعسل,1,بنت حلوة,nile
,وزارة الأوقاف لا تقوم بوظيفتها,0,ممكن تريحوا دماغكم وتعينوا خطباء نصارى او كفار,nile
,اي حاجة باصي لميسي,1,روح لحد بيفهم,nile
,اطفي نور الأوضة وولع شمعة هتلاقي خيالك فضفض معاه,1,الملل من الأغلاق اللي الناس بتعاني منه,nile
,الصديق الوفي هو الذى يختفى عند الحاجة الية,1,مفيش صديق وفى دلوقتى ,msa
456.0,صاحبي ده يقولي انا خلاص دقيقتن واكون قدامك فعلا دقيقتن ويكون معايا,1,بيكون نايم ف السرير لسه ويقولي دقيقتين وهكون قدامك,nile
352.0,ده شخص مهتم بمظهره زيادة,0,دة عامل فيها تامر حسني,nile
704.0,امريكا تشكل خطرا كبيرا على جميع الشعوب بما فيهم الوطن العربي,0,كان من الرائع اكتشاف امريكا ولكن كان اروع لو لم يتم استكشافها,msa
595.0,انت ياض مفكش حاجة وعمرك ما هتربي عضلات ,0,عاش يا وحش فاضلك 50 سنة وتبقى ارنولد شوازنجر,nile
,تبدلني أنا بكل وزني بهذه النحيلة,0,تبدلني أنا 90 كيلو شحم ولحم بزوج كيلو بطاطا,magreb
,مش طايقه هخلص منه وأجيلك,0,هقتله واديك رنه,nile
272.0,العرب ظاهرة صوتية غير موزونة وغير مقفاة.,1,اتفقا العرب ان لا يتفقوا,msa
723.0,غالبية معلوماتي العامة حصلت عليها وانا اتغدى على الجريدة,1,ما يقرا الجريدة الا وهو يتغدى عليها,gulf
,الجواز زى الحمام الى جوه هيموت ويخرج والى بره هيموت ويدخل,1,الجواز صعب لكن الكل عاوز يجرب والكل يصدم من المسؤليه,nile
639.0,خبر لا يصدق عن فرخة ب30 الف جنيه,0,هنحطها الفرخة ونتفرج عليها ولا بتبيض بيض دهب ونبيعه,nile
,داااااااااك الزين تقوول مارادونا,1,انتا بشع,magreb
,الزمالك فريق فاشل وعشان مباره فازها شاف نفسه علينا,1,الزمالك فريق  فاشل ومغرور,nile
,كل يوم يركب الموصلات العامة وينتقدها مش عاجبك اركب تاكسى او روح شغلك بالطيارة بتاعتكوا,1,يستخدم المواصلات العامة يوميا ودائم الشكوى,nile
